antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'lunch_free/reduced'}),frozenset({'gender_female'}),0.355,0.518,0.189,0.5323943661971832,1.0277883517320139,1.0,0.005110000000000003,1.0307831325301207,0.04191788687912722,0.27631578947368424,0.029863830284612345,0.448629615531024
frozenset({'gender_female'}),frozenset({'lunch_free/reduced'}),0.518,0.355,0.189,0.36486486486486486,1.0277883517320137,1.0,0.005110000000000003,1.015531914893617,0.056093437836176464,0.27631578947368424,0.01529436413157345,0.448629615531024
"frozenset({'race/ethnicity_group C', 'gender_male'})",frozenset({'reading_cat_μέτριο'}),0.139,0.49,0.07,0.5035971223021583,1.027749229188078,1.0,0.0018900000000000028,1.027391304347826,0.031358885017421644,0.12522361359570663,0.02666102412187894,0.3232271325796506
frozenset({'reading_cat_μέτριο'}),"frozenset({'race/ethnicity_group C', 'gender_male'})",0.49,0.139,0.07,0.14285714285714288,1.027749229188078,1.0,0.0018900000000000028,1.0045,0.05294117647058831,0.12522361359570663,0.004479840716774523,0.3232271325796506
"frozenset({'reading_cat_μέτριο', 'math_cat_μέτριο', 'gender_male'})",frozenset({'lunch_standard'}),0.175,0.645,0.116,0.6628571428571429,1.027685492801772,1.0,0.0031250000000000167,1.0529661016949154,0.03265412748171387,0.16477272727272727,0.05030181086519128,0.42135105204872647
frozenset({'lunch_standard'}),"frozenset({'reading_cat_μέτριο', 'math_cat_μέτριο', 'gender_male'})",0.645,0.175,0.116,0.17984496124031008,1.027685492801772,1.0,0.0031250000000000167,1.0059073724007561,0.07588635259834911,0.16477272727272727,0.0058726802912849535,0.42135105204872647
frozenset({'lunch_standard'}),"frozenset({'test preparation course_completed', 'math_cat_μέτριο', 'gender_male'})",0.645,0.086,0.057,0.08837209302325581,1.0275824770146025,1.0,0.0015300000000000036,1.0026020408163265,0.07561156412157172,0.08456973293768547,0.0025952877716146822,0.3755813953488372
"frozenset({'test preparation course_completed', 'math_cat_μέτριο', 'gender_male'})",frozenset({'lunch_standard'}),0.086,0.645,0.057,0.6627906976744187,1.0275824770146025,1.0,0.0015300000000000036,1.0527586206896553,0.02936773004721877,0.08456973293768547,0.05011464133639058,0.3755813953488372
frozenset({'reading_cat_μέτριο'}),"frozenset({""parental level of education_associate's degree"", 'lunch_standard'})",0.49,0.145,0.073,0.14897959183673468,1.027445460942998,1.0,0.0019500000000000073,1.0046762589928058,0.0523771152296537,0.12989323843416367,0.004654493376297878,0.32621393384940184
"frozenset({""parental level of education_associate's degree"", 'lunch_standard'})",frozenset({'reading_cat_μέτριο'}),0.145,0.49,0.073,0.503448275862069,1.027445460942998,1.0,0.0019500000000000073,1.0270833333333333,0.031242489786109225,0.12989323843416367,0.026369168356998002,0.32621393384940184
"frozenset({'parental level of education_some college', 'lunch_standard'})",frozenset({'reading_cat_μέτριο'}),0.147,0.49,0.074,0.5034013605442177,1.0273497153963627,1.0,0.0019699999999999995,1.026986301369863,0.031209404011279737,0.1314387211367673,0.026277177537681762,0.3272108843537415
frozenset({'reading_cat_μέτριο'}),"frozenset({'parental level of education_some college', 'lunch_standard'})",0.49,0.147,0.074,0.1510204081632653,1.0273497153963627,1.0,0.0019699999999999995,1.004735576923077,0.052199258081611015,0.1314387211367673,0.004713256932315734,0.3272108843537415
frozenset({'writing_cat_μέτριο'}),frozenset({'parental level of education_some college'}),0.491,0.226,0.114,0.23217922606924646,1.027341708271002,1.0,0.003034000000000009,1.0080477453580903,0.052286905869782664,0.1890547263681592,0.007983496213496708,0.3683020024151542
frozenset({'parental level of education_some college'}),frozenset({'writing_cat_μέτριο'}),0.226,0.491,0.114,0.504424778761062,1.027341708271002,1.0,0.003034000000000009,1.0270892857142857,0.03438505825286741,0.1890547263681592,0.026374810925465543,0.3683020024151542
frozenset({'parental level of education_some college'}),frozenset({'test preparation course_none'}),0.226,0.642,0.149,0.65929203539823,1.0269346345766823,1.0,0.003907999999999995,1.0507532467532466,0.033886547699564666,0.20723226703755215,0.04830177485539103,0.4456896314062801
frozenset({'test preparation course_none'}),frozenset({'parental level of education_some college'}),0.642,0.226,0.149,0.23208722741433022,1.0269346345766823,1.0,0.003907999999999995,1.0079269776876267,0.0732630947471035,0.20723226703755215,0.007864634902235412,0.4456896314062801
frozenset({'lunch_standard'}),"frozenset({'test preparation course_completed', 'parental level of education_some college'})",0.645,0.077,0.051,0.07906976744186046,1.0268800966475384,1.0,0.001334999999999996,1.0022474747474748,0.07373653686826821,0.07600596125186289,0.0022424349315931366,0.3707037148897614
"frozenset({'test preparation course_completed', 'parental level of education_some college'})",frozenset({'lunch_standard'}),0.077,0.645,0.051,0.6623376623376623,1.0268800966475384,1.0,0.001334999999999996,1.0513461538461537,0.028360206487795466,0.07600596125186289,0.04883848545820372,0.3707037148897614
frozenset({'lunch_standard'}),"frozenset({'race/ethnicity_group C', 'writing_cat_μέτριο'})",0.645,0.154,0.102,0.15813953488372093,1.0268800966475384,1.0,0.002669999999999992,1.0049171270718231,0.07373653686826821,0.1463414634146341,0.004893067238440816,0.4102385986106916
"frozenset({'race/ethnicity_group C', 'writing_cat_μέτριο'})",frozenset({'lunch_standard'}),0.154,0.645,0.102,0.6623376623376623,1.0268800966475384,1.0,0.002669999999999992,1.0513461538461537,0.030941454596022714,0.1463414634146341,0.04883848545820372,0.4102385986106916
"frozenset({'test preparation course_none', 'lunch_standard'})","frozenset({'math_cat_μέτριο', 'gender_male'})",0.418,0.24,0.103,0.24641148325358853,1.026714513556619,1.0,0.002680000000000002,1.0085079365079366,0.04470690287925803,0.1855855855855856,0.008436162175774387,0.33778907496012756
"frozenset({'math_cat_μέτριο', 'gender_male'})","frozenset({'test preparation course_none', 'lunch_standard'})",0.24,0.418,0.103,0.42916666666666664,1.0267145135566187,1.0,0.002680000000000002,1.0195620437956205,0.03423607562595812,0.1855855855855856,0.01918671248568154,0.33778907496012756
frozenset({'math_cat_μέτριο'}),frozenset({'gender_male'}),0.485,0.482,0.24,0.4948453608247423,1.0266501261924115,1.0,0.006230000000000013,1.0254285714285716,0.05040453074433668,0.33012379642365886,0.024797993870158883,0.4963853360140309
frozenset({'gender_male'}),frozenset({'math_cat_μέτριο'}),0.482,0.485,0.24,0.4979253112033195,1.0266501261924115,1.0,0.006230000000000013,1.0257438016528926,0.05011261261261272,0.33012379642365886,0.025097691656931112,0.4963853360140309
frozenset({'parental level of education_some high school'}),"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'lunch_standard'})",0.179,0.283,0.052,0.2905027932960894,1.0265116370886553,1.0,0.001343000000000004,1.0105748031496065,0.03145788438114879,0.12682926829268293,0.010464146856470624,0.23712418816747932
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'lunch_standard'})",frozenset({'parental level of education_some high school'}),0.283,0.179,0.052,0.18374558303886926,1.0265116370886551,1.0,0.001343000000000004,1.0058138528138527,0.03602081321746604,0.12682926829268293,0.005780247306783517,0.23712418816747932
frozenset({'test preparation course_completed'}),"frozenset({'lunch_free/reduced', 'gender_male'})",0.358,0.166,0.061,0.17039106145251398,1.026452177424783,1.0,0.001571999999999997,1.0052929292929291,0.04014095296460847,0.13174946004319654,0.005265061693661838,0.2689304704852931
"frozenset({'lunch_free/reduced', 'gender_male'})",frozenset({'test preparation course_completed'}),0.166,0.358,0.061,0.36746987951807225,1.0264521774247828,1.0,0.001571999999999997,1.0149714285714284,0.030899870267720193,0.13174946004319654,0.014750591149645274,0.2689304704852931
"frozenset({'gender_female', 'race/ethnicity_group D'})",frozenset({'test preparation course_none'}),0.129,0.642,0.085,0.6589147286821706,1.0263469294114806,1.0,0.0021820000000000034,1.0495909090909092,0.029472546768420385,0.1239067055393586,0.04724784548092343,0.3956567412881258
frozenset({'test preparation course_none'}),"frozenset({'gender_female', 'race/ethnicity_group D'})",0.642,0.129,0.085,0.132398753894081,1.0263469294114806,1.0,0.0021820000000000034,1.0039174147217236,0.07170555372987195,0.1239067055393586,0.0039021284662238897,0.3956567412881258
frozenset({'race/ethnicity_group C'}),"frozenset({'math_cat_μέτριο', 'writing_cat_μέτριο', 'reading_cat_μέτριο'})",0.319,0.281,0.092,0.2884012539184953,1.0263389819163533,1.0,0.002360999999999988,1.0104008810572687,0.037684351656770546,0.18110236220472437,0.010293816298324446,0.307901694574906
"frozenset({'math_cat_μέτριο', 'writing_cat_μέτριο', 'reading_cat_μέτριο'})",frozenset({'race/ethnicity_group C'}),0.281,0.319,0.092,0.32740213523131667,1.026338981916353,1.0,0.002360999999999988,1.0124920634920636,0.03569268912136404,0.18110236220472437,0.012337937197234456,0.307901694574906
frozenset({'writing_cat_μέτριο'}),"frozenset({'test preparation course_completed', 'lunch_free/reduced'})",0.491,0.131,0.066,0.13441955193482688,1.0261034498841746,1.0,0.001679,1.0039505882352942,0.04997916294576413,0.11870503597122302,0.0039350425026776475,0.3191181729139783
"frozenset({'test preparation course_completed', 'lunch_free/reduced'})",frozenset({'writing_cat_μέτριο'}),0.131,0.491,0.066,0.5038167938931297,1.0261034498841746,1.0,0.001679,1.025830769230769,0.02927433134567772,0.11870503597122302,0.02518034163679711,0.3191181729139783
"frozenset({'lunch_free/reduced', 'test preparation course_none'})",frozenset({'gender_female'}),0.224,0.518,0.119,0.53125,1.0255791505791505,1.0,0.0029679999999999845,1.0282666666666667,0.03214069132807746,0.19101123595505617,0.027489626556016566,0.38048986486486486
frozenset({'gender_female'}),"frozenset({'lunch_free/reduced', 'test preparation course_none'})",0.518,0.224,0.119,0.22972972972972971,1.0255791505791505,1.0,0.0029679999999999845,1.007438596491228,0.051745179399560394,0.19101123595505617,0.007383672332125914,0.38048986486486486
"frozenset({""parental level of education_associate's degree"", 'lunch_standard'})",frozenset({'writing_cat_μέτριο'}),0.145,0.491,0.073,0.503448275862069,1.0253529039960672,1.0,0.001805000000000001,1.0250694444444444,0.028919330289193322,0.12966252220248667,0.024456337646500945,0.32606222347074937
frozenset({'writing_cat_μέτριο'}),"frozenset({""parental level of education_associate's degree"", 'lunch_standard'})",0.491,0.145,0.073,0.14867617107942974,1.0253529039960672,1.0,0.001805000000000001,1.0043181818181819,0.04857765696907719,0.12966252220248667,0.004299615297578651,0.32606222347074937
"frozenset({'math_cat_μέτριο', 'reading_cat_μέτριο', 'lunch_standard'})","frozenset({'gender_male', 'test preparation course_none'})",0.228,0.308,0.072,0.3157894736842105,1.0252904989747094,1.0,0.0017759999999999998,1.0113846153846153,0.03195164075993091,0.15517241379310343,0.011256464861575886,0.2747778537252221
"frozenset({'gender_male', 'test preparation course_none'})","frozenset({'math_cat_μέτριο', 'reading_cat_μέτριο', 'lunch_standard'})",0.308,0.228,0.072,0.23376623376623376,1.0252904989747094,1.0,0.0017759999999999998,1.0075254237288136,0.03564547206165703,0.15517241379310343,0.007469214723100716,0.2747778537252221
"frozenset({'reading_cat_μέτριο', 'lunch_standard'})",frozenset({'parental level of education_some high school'}),0.327,0.179,0.06,0.18348623853211007,1.0250627850955871,1.0,0.001466999999999996,1.0054943820224718,0.03632986627043081,0.13452914798206278,0.005464358748002536,0.25934088462918353
frozenset({'parental level of education_some high school'}),"frozenset({'reading_cat_μέτριο', 'lunch_standard'})",0.179,0.327,0.06,0.33519553072625696,1.025062785095587,1.0,0.001466999999999996,1.012327731092437,0.029780755176613806,0.13452914798206278,0.01217760880573098,0.25934088462918353
"frozenset({'reading_cat_μέτριο', 'test preparation course_none'})","frozenset({'gender_male', 'lunch_standard'})",0.318,0.316,0.103,0.3238993710691824,1.0249980097126024,1.0,0.0025119999999999865,1.0116837209302325,0.035760043276485305,0.19397363465160072,0.011548788112839724,0.324924369078895
"frozenset({'gender_male', 'lunch_standard'})","frozenset({'reading_cat_μέτριο', 'test preparation course_none'})",0.316,0.318,0.103,0.32594936708860756,1.0249980097126024,1.0,0.0025119999999999865,1.0117934272300468,0.0356554817464371,0.19397363465160072,0.0116559634730316,0.324924369078895
"frozenset({'writing_cat_χαμηλό', 'lunch_free/reduced'})",frozenset({'race/ethnicity_group C'}),0.156,0.319,0.051,0.3269230769230769,1.0248372317337835,1.0,0.001235999999999994,1.0117714285714285,0.028714803456927656,0.12028301886792453,0.011634474189540266,0.24339884253677357
frozenset({'race/ethnicity_group C'}),"frozenset({'writing_cat_χαμηλό', 'lunch_free/reduced'})",0.319,0.156,0.051,0.1598746081504702,1.0248372317337833,1.0,0.001235999999999994,1.0046119402985074,0.03558780340329948,0.12028301886792453,0.004590767950794068,0.24339884253677357
frozenset({'test preparation course_completed'}),"frozenset({'reading_cat_μέτριο', 'gender_male'})",0.358,0.229,0.084,0.23463687150837992,1.0246151594252397,1.0,0.002018000000000006,1.0073649635036497,0.03742026405577818,0.16699801192842945,0.007311117390894824,0.3007245492913079
"frozenset({'reading_cat_μέτριο', 'gender_male'})",frozenset({'test preparation course_completed'}),0.229,0.358,0.084,0.36681222707423583,1.0246151594252397,1.0,0.002018000000000006,1.0139172413793103,0.031159286023099343,0.16699801192842945,0.01372621039600599,0.3007245492913079
frozenset({'race/ethnicity_group C'}),"frozenset({'writing_cat_μέτριο', 'math_cat_μέτριο', 'test preparation course_none'})",0.319,0.205,0.067,0.21003134796238246,1.0245431607921096,1.0,0.0016050000000000092,1.0063690476190477,0.0351765402064569,0.14660831509846828,0.006328739575323862,0.2684303081275327
"frozenset({'writing_cat_μέτριο', 'math_cat_μέτριο', 'test preparation course_none'})",frozenset({'race/ethnicity_group C'}),0.205,0.319,0.067,0.32682926829268294,1.0245431607921096,1.0,0.0016050000000000092,1.0116304347826088,0.030132357082512138,0.14660831509846828,0.011496722896744395,0.2684303081275327
frozenset({'race/ethnicity_group C'}),frozenset({'test preparation course_completed'}),0.319,0.358,0.117,0.3667711598746082,1.024500446577118,1.0,0.002798000000000009,1.013851485148515,0.03511678401546253,0.2089285714285714,0.013662242795339863,0.3467934011663544
frozenset({'test preparation course_completed'}),frozenset({'race/ethnicity_group C'}),0.358,0.319,0.117,0.3268156424581006,1.0245004465771177,1.0,0.002798000000000009,1.0116099585062241,0.03725004659584111,0.2089285714285714,0.011476714329075724,0.3467934011663544
frozenset({'race/ethnicity_group C'}),"frozenset({'lunch_free/reduced', 'math_cat_μέτριο'})",0.319,0.153,0.05,0.15673981191222572,1.0244432151125864,1.0,0.0011929999999999996,1.0044349442379181,0.03503671071953009,0.1184834123222749,0.004415362352096483,0.24176859876657036
"frozenset({'lunch_free/reduced', 'math_cat_μέτριο'})",frozenset({'race/ethnicity_group C'}),0.153,0.319,0.05,0.32679738562091504,1.0244432151125864,1.0,0.0011929999999999996,1.0115825242718446,0.028170011806375433,0.1184834123222749,0.011449905463898725,0.24176859876657036
"frozenset({'writing_cat_μέτριο', 'gender_female'})",frozenset({'parental level of education_high school'}),0.264,0.196,0.053,0.20075757575757575,1.024273345701917,1.0,0.0012559999999999932,1.005952606635071,0.03219852337981935,0.13022113022113022,0.0059173827830544005,0.23558286951144092
frozenset({'parental level of education_high school'}),"frozenset({'writing_cat_μέτριο', 'gender_female'})",0.196,0.264,0.053,0.2704081632653061,1.0242733457019169,1.0,0.0012559999999999932,1.0087832167832167,0.02947526518351622,0.13022113022113022,0.008706743566991953,0.23558286951144092
frozenset({'parental level of education_high school'}),frozenset({'race/ethnicity_group C'}),0.196,0.319,0.064,0.32653061224489793,1.023606934936984,1.0,0.0014759999999999912,1.0111818181818182,0.028684701492537143,0.1419068736141907,0.011058167760496222,0.2635787857462734
frozenset({'race/ethnicity_group C'}),frozenset({'parental level of education_high school'}),0.319,0.196,0.064,0.2006269592476489,1.023606934936984,1.0,0.0014759999999999912,1.0057882352941176,0.033865638766519615,0.1419068736141907,0.005754924437374238,0.2635787857462734
"frozenset({'race/ethnicity_group C', 'writing_cat_μέτριο', 'lunch_standard'})",frozenset({'test preparation course_none'}),0.102,0.642,0.067,0.6568627450980393,1.0231506932991266,1.0,0.0015160000000000035,1.043314285714286,0.025196955090915192,0.09896602658788774,0.04151604775988634,0.3806120579072751
frozenset({'test preparation course_none'}),"frozenset({'race/ethnicity_group C', 'writing_cat_μέτριο', 'lunch_standard'})",0.642,0.102,0.067,0.1043613707165109,1.0231506932991266,1.0,0.0015160000000000035,1.0026365217391304,0.0632035353956476,0.09896602658788774,0.0026295887711702756,0.3806120579072751
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'test preparation course_none'})","frozenset({'gender_male', 'lunch_standard'})",0.266,0.316,0.086,0.3233082706766917,1.0231274388502902,1.0,0.0019439999999999874,1.0107999999999997,0.030796527469741895,0.1733870967741935,0.010684606252473259,0.29773008470543444
"frozenset({'gender_male', 'lunch_standard'})","frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', 'test preparation course_none'})",0.316,0.266,0.086,0.27215189873417717,1.02312743885029,1.0,0.0019439999999999874,1.0084521739130432,0.033047735618114846,0.1733870967741935,0.008381333425309473,0.29773008470543444
frozenset({'race/ethnicity_group B'}),frozenset({'lunch_free/reduced'}),0.19,0.355,0.069,0.3631578947368421,1.0229799851742032,1.0,0.0015500000000000097,1.012809917355372,0.027733047056718724,0.14495798319327735,0.012647898816809522,0.27876204595997034
frozenset({'lunch_free/reduced'}),frozenset({'race/ethnicity_group B'}),0.355,0.19,0.069,0.1943661971830986,1.0229799851742032,1.0,0.0015500000000000097,1.0054195804195805,0.03482754746657701,0.14495798319327735,0.00539036689271433,0.27876204595997034
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', ""parental level of education_associate's degree""})",frozenset({'lunch_standard'}),0.097,0.645,0.064,0.6597938144329897,1.022936146407736,1.0,0.0014349999999999918,1.0434848484848485,0.024830426356589004,0.09439528023598821,0.04167271671264693,0.37950931031727003
frozenset({'lunch_standard'}),"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο', ""parental level of education_associate's degree""})",0.645,0.097,0.064,0.09922480620155039,1.022936146407736,1.0,0.0014349999999999918,1.0024698795180722,0.06316021126760528,0.09439528023598821,0.0024637942431344224,0.37950931031727003
"frozenset({'gender_male', 'test preparation course_none'})","frozenset({'reading_cat_μέτριο', 'lunch_standard'})",0.308,0.327,0.103,0.3344155844155844,1.0226776281822152,1.0,0.0022839999999999944,1.011141463414634,0.0320444469386609,0.19360902255639095,0.011018698983037704,0.3247001469478533
"frozenset({'reading_cat_μέτριο', 'lunch_standard'})","frozenset({'gender_male', 'test preparation course_none'})",0.327,0.308,0.103,0.3149847094801223,1.0226776281822152,1.0,0.0022839999999999944,1.0101964285714284,0.032949119289083714,0.19360902255639095,0.010093510809425303,0.3247001469478533
frozenset({'lunch_standard'}),"frozenset({'test preparation course_completed', 'writing_cat_μέτριο', 'gender_male'})",0.645,0.094,0.062,0.09612403100775194,1.0225960745505525,1.0,0.0013699999999999962,1.0023499142367067,0.06224443434802346,0.0915805022156573,0.0023444050858189144,0.3778492495464291
"frozenset({'test preparation course_completed', 'writing_cat_μέτριο', 'gender_male'})",frozenset({'lunch_standard'}),0.094,0.645,0.062,0.6595744680851063,1.0225960745505525,1.0,0.0013699999999999962,1.0428124999999997,0.02438937548956769,0.0915805022156573,0.04105483967635583,0.3778492495464291
frozenset({'parental level of education_some college'}),"frozenset({'gender_male', 'lunch_standard'})",0.226,0.316,0.073,0.32300884955752207,1.0221799036630446,1.0,0.0015839999999999882,1.0103529411764705,0.0280344058617392,0.1556503198294243,0.010246856078248637,0.2770107538926851
"frozenset({'gender_male', 'lunch_standard'})",frozenset({'parental level of education_some college'}),0.316,0.226,0.073,0.23101265822784808,1.0221799036630446,1.0,0.0015839999999999882,1.0065185185185186,0.03172314347512594,0.1556503198294243,0.006476302619958755,0.2770107538926851
frozenset({'parental level of education_some high school'}),frozenset({'lunch_standard'}),0.179,0.645,0.118,0.659217877094972,1.0220432203022822,1.0,0.0025449999999999917,1.0417213114754098,0.026270154214579077,0.16713881019830026,0.040050358014005694,0.42108180676454027
frozenset({'lunch_standard'}),frozenset({'parental level of education_some high school'}),0.645,0.179,0.118,0.18294573643410852,1.0220432203022822,1.0,0.0025449999999999917,1.004829222011385,0.06075435664836457,0.16713881019830026,0.004806012709023791,0.42108180676454027
"frozenset({'test preparation course_completed', 'lunch_standard'})",frozenset({'race/ethnicity_group C'}),0.227,0.319,0.074,0.32599118942731276,1.0219159543175949,1.0,0.0015869999999999912,1.0103725490196078,0.02774378518233613,0.15677966101694912,0.01026606376991593,0.2789830555287034
frozenset({'race/ethnicity_group C'}),"frozenset({'test preparation course_completed', 'lunch_standard'})",0.319,0.227,0.074,0.23197492163009403,1.0219159543175949,1.0,0.0015869999999999912,1.0064775510204083,0.03149184426717449,0.15677966101694912,0.0064358623933945995,0.2789830555287034
frozenset({'lunch_standard'}),"frozenset({'gender_male', 'test preparation course_none'})",0.645,0.308,0.203,0.3147286821705427,1.02184637068358,1.0,0.0043400000000000105,1.0098190045248867,0.06022340942204968,0.27066666666666667,0.00972352914818306,0.4869097956307259
"frozenset({'gender_male', 'test preparation course_none'})",frozenset({'lunch_standard'}),0.308,0.645,0.203,0.6590909090909092,1.02184637068358,1.0,0.0043400000000000105,1.0413333333333334,0.03089495714570468,0.27066666666666667,0.03969270166453283,0.4869097956307259
frozenset({'lunch_standard'}),"frozenset({'reading_cat_μέτριο', 'gender_female'})",0.645,0.261,0.172,0.26666666666666666,1.0217113665389528,1.0,0.003654999999999964,1.0077272727272726,0.059859154929576885,0.23433242506811988,0.007668019846639585,0.46283524904214557
"frozenset({'reading_cat_μέτριο', 'gender_female'})",frozenset({'lunch_standard'}),0.261,0.645,0.172,0.6590038314176244,1.0217113665389526,1.0,0.003654999999999964,1.0410674157303368,0.028755074424898226,0.23433242506811988,0.039447412444012404,0.46283524904214557
frozenset({'race/ethnicity_group D'}),frozenset({'lunch_free/reduced'}),0.262,0.355,0.095,0.36259541984732824,1.0213955488657134,1.0,0.0019900000000000057,1.0119161676646706,0.028383968050206897,0.18199233716475097,0.01177584472453993,0.3151005268250726
frozenset({'lunch_free/reduced'}),frozenset({'race/ethnicity_group D'}),0.355,0.262,0.095,0.26760563380281693,1.0213955488657134,1.0,0.0019900000000000057,1.0076538461538462,0.032476540187678586,0.18199233716475097,0.00759570975991453,0.3151005268250726
"frozenset({""parental level of education_associate's degree"", 'lunch_standard'})",frozenset({'test preparation course_completed'}),0.145,0.358,0.053,0.36551724137931035,1.0209978809477944,1.0,0.0010900000000000076,1.0118478260869566,0.024053845305086783,0.11777777777777777,0.011709098721667241,0.2567809670583703
frozenset({'test preparation course_completed'}),"frozenset({""parental level of education_associate's degree"", 'lunch_standard'})",0.358,0.145,0.053,0.14804469273743018,1.0209978809477944,1.0,0.0010900000000000076,1.0035737704918033,0.03203432669135389,0.11777777777777777,0.003561044137345249,0.2567809670583703
frozenset({'writing_cat_χαμηλό'}),frozenset({'race/ethnicity_group C'}),0.301,0.319,0.098,0.32558139534883723,1.0206313333819348,1.0,0.0019810000000000105,1.0097586206896554,0.02891886368281233,0.18773946360153257,0.009664310350715457,0.3163957133483998
frozenset({'race/ethnicity_group C'}),frozenset({'writing_cat_χαμηλό'}),0.319,0.301,0.098,0.3072100313479624,1.0206313333819348,1.0,0.0019810000000000105,1.0089638009049775,0.02968323893434041,0.18773946360153257,0.008884165018544185,0.3163957133483998
frozenset({'reading_cat_μέτριο'}),frozenset({'parental level of education_high school'}),0.49,0.196,0.098,0.2,1.0204081632653061,1.0,0.0019600000000000034,1.005,0.039215686274509866,0.16666666666666669,0.004975124378109457,0.35
frozenset({'parental level of education_high school'}),frozenset({'reading_cat_μέτριο'}),0.196,0.49,0.098,0.5,1.0204081632653061,1.0,0.0019600000000000034,1.02,0.024875621890547307,0.16666666666666669,0.01960784313725492,0.35
"frozenset({'reading_cat_μέτριο', 'math_cat_μέτριο'})",frozenset({'parental level of education_high school'}),0.325,0.196,0.065,0.2,1.0204081632653061,1.0,0.0012999999999999956,1.005,0.029629629629629527,0.1425438596491228,0.004975124378109457,0.26581632653061227
"frozenset({""parental level of education_associate's degree"", 'gender_male'})",frozenset({'reading_cat_μέτριο'}),0.106,0.49,0.053,0.5,1.0204081632653061,1.0,0.0010599999999999984,1.02,0.022371364653243814,0.0976058931860037,0.01960784313725492,0.3040816326530612
frozenset({'reading_cat_μέτριο'}),"frozenset({""parental level of education_associate's degree"", 'gender_male'})",0.49,0.106,0.053,0.10816326530612244,1.0204081632653061,1.0,0.0010599999999999984,1.0024256292906177,0.03921568627450975,0.0976058931860037,0.0024197598502488193,0.3040816326530612
frozenset({'parental level of education_high school'}),"frozenset({'reading_cat_μέτριο', 'math_cat_μέτριο'})",0.196,0.325,0.065,0.33163265306122447,1.020408163265306,1.0,0.0012999999999999956,1.0099236641221374,0.024875621890547175,0.1425438596491228,0.009826152683295493,0.26581632653061227
"frozenset({""parental level of education_associate's degree"", 'test preparation course_none'})",frozenset({'gender_female'}),0.14,0.518,0.074,0.5285714285714285,1.020408163265306,1.0,0.0014799999999999813,1.0224242424242422,0.023255813953488077,0.12671232876712327,0.021932424422050734,0.33571428571428563
frozenset({'gender_female'}),"frozenset({""parental level of education_associate's degree"", 'test preparation course_none'})",0.518,0.14,0.074,0.14285714285714285,1.020408163265306,1.0,0.0014799999999999813,1.0033333333333332,0.041493775933609436,0.12671232876712327,0.0033222591362126,0.33571428571428563
"frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο'})","frozenset({'gender_female', 'race/ethnicity_group D'})",0.418,0.129,0.055,0.13157894736842105,1.0199918400652794,1.0,0.0010780000000000026,1.0029696969696968,0.03367697594501726,0.11178861788617887,0.0029609039821137106,0.2789677682578539
"frozenset({'gender_female', 'race/ethnicity_group D'})","frozenset({'writing_cat_μέτριο', 'reading_cat_μέτριο'})",0.129,0.418,0.055,0.4263565891472868,1.0199918400652794,1.0,0.0010780000000000026,1.0145675675675676,0.022502870264064345,0.11178861788617887,0.014358400596712746,0.2789677682578539
"frozenset({'writing_cat_μέτριο', 'parental level of education_some college'})",frozenset({'lunch_standard'}),0.114,0.645,0.075,0.6578947368421052,1.0199918400652794,1.0,0.001469999999999999,1.0376923076923075,0.022121896162528205,0.10964912280701754,0.03632320237212727,0.3870869033047735
frozenset({'lunch_standard'}),"frozenset({'writing_cat_μέτριο', 'parental level of education_some college'})",0.645,0.114,0.075,0.11627906976744186,1.0199918400652794,1.0,0.001469999999999999,1.002578947368421,0.05521126760563377,0.10964912280701754,0.0025723135072707164,0.3870869033047735
frozenset({'gender_male'}),frozenset({'parental level of education_some high school'}),0.482,0.179,0.088,0.1825726141078838,1.0199587380328705,1.0,0.0017220000000000013,1.0043705583756344,0.037776412776412804,0.15357766143106455,0.004351539717276267,0.33709636291986367
frozenset({'parental level of education_some high school'}),frozenset({'gender_male'}),0.179,0.482,0.088,0.49162011173184356,1.0199587380328705,1.0,0.0017220000000000013,1.0189230769230768,0.02383456981508141,0.15357766143106455,0.018571644269968286,0.33709636291986367
"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",frozenset({'gender_male'}),0.118,0.482,0.058,0.49152542372881364,1.0197622898938044,1.0,0.001124000000000007,1.0187333333333335,0.021972007193682207,0.10701107011070113,0.018388848897323656,0.30592868696814124
frozenset({'gender_male'}),"frozenset({'math_cat_υψηλό', 'reading_cat_υψηλό', 'lunch_standard'})",0.482,0.118,0.058,0.1203319502074689,1.0197622898938044,1.0,0.001124000000000007,1.0026509433962265,0.037411796032485914,0.10701107011070113,0.002643934475588325,0.30592868696814124
frozenset({'test preparation course_none'}),"frozenset({'writing_cat_μέτριο', 'race/ethnicity_group D'})",0.642,0.139,0.091,0.14174454828660435,1.0197449517021895,1.0,0.0017619999999999858,1.0031978221415607,0.0540855792252436,0.1318840579710145,0.003187628672014329,0.398210403639705
